A,B,C,D,E,F,G,H
2008,7,17,223618.78,44.37,-129.36,5.5,10
2008,7,17,223704.21,43.94,-129.42,5.1,10
2008,7,17,224259.36,44.37,-129.75,5.2,10
2008,7,17,225155.32,44.37,-129.42,5.7,10
2008,7,18,54155.54,-1.98,-80.28,5,75
2008,7,19,10022.94,44.33,-129.3,5,10
2008,7,19,23928.7,37.55,142.21,7,22
2008,7,19,24729.44,37.56,142.4,5.3,31
2008,7,19,92701.46,-11.04,164.49,6.6,11
2008,7,19,93426.81,-11.04,164.53,5.5,10
2008,7,19,103538.93,-11.24,164.6,5,10
2008,7,19,110117.71,-11.07,164.62,6.2,10
2008,7,19,111524.16,-11.03,164.56,5.2,10
2008,7,19,114540.84,-10.98,164.62,5.2,10
2008,7,19,223952.7,-17.34,-177.31,6.4,391
2008,7,19,231958.46,-0.44,96.95,5.2,35
2008,7,20,23412.87,10.67,-85.78,5.1,63
2008,7,20,61108.2,-8.64,111.22,5.3,77
2008,7,20,82142.17,4.87,62.09,5.3,10
2008,7,20,211336.34,-3.79,150.9,5.5,10
2008,7,20,213029.65,27.77,139.62,5.8,481
2008,7,21,90104.64,37.82,142.56,5,10
2008,7,21,113029.28,37.19,142.05,6,22
2008,7,21,154751.77,-11.05,164.59,5.1,10
2008,7,22,84647.85,37.73,142.31,5.4,10
2008,7,22,185141.79,-16.66,-177.32,5,35
2008,7,22,224615.75,-15.13,-173.03,5.4,10
2008,7,23,21819.52,-30.22,-177.69,5,53
2008,7,23,81240.81,-67.14,112.22,5.3,10
2008,7,23,95508.92,3.92,126.08,5.1,101
2008,7,23,132417.22,-15.39,-177.07,5,10
2008,7,23,135355.83,-15.32,-177.09,5,10
2008,7,23,152619.95,39.8,141.46,6.8,108
2008,7,23,195444.16,32.75,105.5,5.5,4
2008,7,24,14316.14,50.97,157.58,6.2,27
2008,7,24,22753.96,39.62,141.52,5.2,111
2008,7,24,70930.09,32.75,105.54,5.7,10
2008,7,24,110702.75,-21.34,170.48,5,143
2008,7,24,132150.54,-3.45,101.66,5.1,75
2008,7,25,2922.97,51.28,178.98,5.9,21
2008,7,25,74811.11,-22.33,-68.17,5.2,118
2008,7,25,121307.83,-28.18,-70.98,5.1,23
2008,7,25,162632.58,-59.68,-30.21,5.1,35
2008,7,25,201107.5,-5.81,146.66,5.5,39
2008,7,26,53533.75,11.61,91.66,5.1,11
2008,7,27,250.07,19.18,119.67,5.2,23
2008,7,27,11801.03,-23.4,-115.21,5,10
2008,7,27,54229.43,11.38,-86.84,5.1,48
2008,7,27,193050.8,-7.36,126.49,5.2,314
2008,7,27,211542.4,-0.25,-18.29,5.9,17
2008,7,27,224205.48,23.58,94.64,5.2,94
2008,7,28,34303.55,-24.76,-176.13,5.3,58
2008,7,28,71004.58,-1.07,99.79,5.3,84
2008,7,28,130640.95,51.35,-179.04,5.1,35
2008,7,28,213732.57,-10.61,163.16,5.9,10
2008,7,28,214047.36,-10.58,163.1,6,10
2008,7,29,184215.71,33.95,-117.76,5.5,14
2008,7,29,185435.19,-2.67,152.66,5.3,10
2008,7,29,205622.35,-54.73,-118.78,5.8,10
2008,7,30,50256,38.02,20.12,5,9
2008,7,30,102333.9,15.98,-96.1,5.3,49
2008,7,30,125915.98,-21.95,-179.61,5.1,605
2008,7,30,190657.35,-10.68,163.44,5.1,38
2008,7,30,201511.52,-59.64,-27.81,5.6,136
2008,7,31,80741.83,-10.49,163.51,5.2,35
2008,8,1,22140.84,13.66,118.63,5.4,62
2008,8,1,61838.9,-22.36,-66.63,5.3,212
2008,8,1,83243.65,32.03,104.72,5.7,11
2008,8,1,103524.26,13.52,120.76,5.6,135
2008,8,2,31004.92,-33.32,-178.37,5,24
2008,8,2,40327.7,29.35,130.28,5.1,54
2008,8,2,153422.76,-16.31,178.16,5.5,10
2008,8,3,3916.86,39.61,23.85,5.3,10
2008,8,4,32650.44,-8.2,120.31,5.1,39
2008,8,4,44214.85,49.85,156.38,5.8,76
2008,8,4,102558.04,27.08,126.17,5.3,25
2008,8,4,151653.19,-5.06,151.8,5.5,45
2008,8,4,193825.3,34.1,26.58,5.3,30
2008,8,4,204513.97,-5.92,130.2,6.3,173
2008,8,5,10046.6,26.99,126.48,5.2,16
2008,8,5,94917.26,32.76,105.49,6,6
2008,8,5,100811.95,13.86,93.58,5.2,35
2008,8,5,215944.19,33.12,91.97,5,10
2008,8,5,230527.93,-27.34,-176.32,5.2,35
2008,8,6,21837.39,-54.19,-133.4,5,10
2008,8,6,83832.61,-8.91,157.85,5.2,10
2008,8,6,144535.24,-58.67,-25.11,5,2
2008,8,6,224103.74,-8.13,117.67,5.9,30
2008,8,7,556.22,-10.73,161.02,5.2,37
2008,8,7,21813.83,26.64,-111,5.5,10
2008,8,7,34622.71,-8.17,117.81,5,32
2008,8,7,72742.39,53.49,-167.47,5.2,32
2008,8,7,101202.96,52.27,-175.73,5,10
2008,8,7,124933.12,52.28,-175.81,5,14
2008,8,7,183003.07,52.19,-175.65,5.8,12
2008,8,7,225833.06,-9.14,-109.52,5.6,10
2008,8,7,234127.61,12.57,-87.72,5.1,64
2008,8,8,63741.91,-3.94,101.08,5.8,23
2008,8,8,73253.39,-3.91,100.99,5.3,36
2008,8,8,144348.31,-25.41,70.08,5.3,10
2008,8,8,155309.94,41.17,142.19,5.4,39
2008,8,8,220515.96,21.57,121.52,5,63
2008,8,9,60148.51,-60.65,153.77,6.5,10
2008,8,9,115419.71,26.49,128.52,5.2,24
2008,8,9,151816.9,51.5,-178.44,5.5,58
2008,8,9,163638.17,-60.69,153.83,6.3,10
2008,8,9,183245.63,-14.79,167.24,5.1,145
2008,8,10,40054.84,-21.16,174,5.1,40
2008,8,10,51951.54,-18.85,-174.68,5,119
2008,8,10,82033.42,11.06,91.81,6.2,20
2008,8,10,92757.41,11.02,91.76,5.3,29
2008,8,10,122111.8,10.95,91.71,5.7,13
2008,8,10,130131.58,10.98,91.79,5.3,10
2008,8,11,936.86,53.68,-163.56,5.3,23
2008,8,11,71926.4,10.51,-64.17,5.2,13
2008,8,11,162728.27,-3.09,147.36,5.1,35
2008,8,11,204136.06,-3.11,147.26,5,45
2008,8,11,233838.31,-1.02,-21.84,6,13
2008,8,12,4903.62,-0.99,-22.05,5.3,10
2008,8,12,52536.21,36.55,71.47,5,90
2008,8,12,52557.69,-11.43,166.23,5.9,38
2008,8,12,60904.36,-20.67,-177.33,5.3,338
2008,8,12,210321.44,31.87,104.23,5,10
2008,8,13,2736.72,-56.28,147.02,5,10
2008,8,13,13245.67,-13.38,-111.28,5.7,10
2008,8,13,83502.01,83.64,115.25,5.4,10
2008,8,13,162437.47,-54.64,143.9,5.3,10
2008,8,13,183057.27,83.55,114.52,5.7,10
2008,8,14,640.17,16.43,146.93,5.1,52
2008,8,14,103747.52,83.08,115.06,5.1,10
2008,8,14,111035.68,43.98,147.55,5.4,58
2008,8,14,124231.58,-16.04,-176.94,5,8
2008,8,14,151016.9,-15.27,-177.76,5.5,56
2008,8,14,171620.21,8.08,-38.01,5,10
2008,8,14,225547.23,7.29,-82.73,5.5,6
2008,8,15,4943.7,0.46,-25.24,5,10
2008,8,15,23654.71,-7.56,154.75,5.2,10
2008,8,15,33817.45,-58.33,-22.87,5.2,10
2008,8,15,102516.53,12.9,124.32,6,10
2008,8,16,40108.6,52.27,98.21,5.7,12
2008,8,16,40641.95,52.24,98.29,5,10
2008,8,16,50358.48,-7.02,157.63,5.1,40
2008,8,16,72556.93,5.72,61.21,5.4,10
2008,8,16,82021,5.71,61.33,5.2,10
2008,8,16,82623.99,5.52,61.3,5.1,10
2008,8,16,212935.73,15.83,147.02,5.1,50
2008,8,17,142508.19,14.55,-91.97,5,64
2008,8,17,153908.39,-52.87,-4.45,5.6,10
2008,8,17,204645.63,12.97,124.3,5.4,10
2008,8,17,212838.03,-34.81,-108.29,5.2,10
2008,8,18,14632.49,47.26,153.93,5.1,35
2008,8,18,22119.07,52.15,-170.6,5.2,30
2008,8,18,91621.16,-10.66,164.59,5,10
2008,8,18,91646.85,11.11,-87.94,5,43
2008,8,18,95328.93,-19.74,-180,5.3,527
2008,8,18,141105.62,33.63,91.92,5.3,10
2008,8,18,153808.68,-5.84,-80.92,5.1,48
2008,8,18,202816.47,-22.14,-68.39,5,122
2008,8,19,83355.25,-8.2,-13.45,5.5,10
2008,8,19,105800.2,-28.55,-112.84,5.7,9
2008,8,19,133728.19,-14.91,-173.25,5.7,10
2008,8,19,163013.21,-15.09,-173.48,6.1,8
2008,8,19,213517.22,25.05,97.92,5,45
2008,8,20,62057.2,9.03,-84.08,5.3,20
2008,8,20,93729.98,14.91,120,5.1,35
2008,8,20,131805.21,12.95,124.32,5.3,35
2008,8,20,193259.83,-10.17,161.45,5,75
2008,8,21,65307.99,23.85,122.6,5,6
2008,8,21,83323.83,-15.29,-173.2,5.1,10
2008,8,21,93257.56,-25.25,-68.7,5.4,107
2008,8,21,122430.93,25.04,97.7,6,10
2008,8,21,170359.86,-25.2,-177.78,5.1,197
2008,8,21,190949.52,-58.57,-25.13,5,26
2008,8,21,191344.52,-58.6,-25.15,5.3,44
2008,8,21,213048,-0.29,119.73,5,56
2008,8,21,225142.17,5.24,-82.68,5.2,10
2008,8,22,13400.07,-21.44,170.38,5,161
2008,8,22,224,-62.84,-158.21,5.2,10
2008,8,22,72122.6,-5.63,103.04,5.2,18
2008,8,22,74739.58,-17.77,65.39,6,6
2008,8,22,94834.47,6.59,144.57,5,10
2008,8,22,105950.12,36.46,140.4,5.2,51
2008,8,22,110456.55,8.32,-82.8,5,54
2008,8,22,173859.92,-58.6,-25.05,5.3,7
2008,8,22,210324.83,-8.36,-74.27,5.2,148
2008,8,23,74518.53,44.4,-28.18,5,10
2008,8,23,93003.65,-41.09,-86.14,5.2,10
2008,8,24,10057.11,-15.35,-176.03,5.1,35
2008,8,24,25942.25,-32.48,-179.62,5,89
2008,8,24,52345.27,-33.29,-179.38,5.3,49
2008,8,24,73510.86,8.15,59.04,5,10
2008,8,25,24306.36,10.31,125.25,5.8,27
2008,8,25,112519.31,-39.72,176.85,5.5,31
2008,8,25,132158.82,30.9,83.52,6.7,12
2008,8,25,132922.72,30.71,83.38,5,10
2008,8,25,133938.37,30.8,83.38,5.2,10
2008,8,25,141602.58,30.83,83.52,5.2,10
2008,8,25,164722.74,-42.67,-83.54,5,10
2008,8,25,191352.5,30.63,83.29,5.1,10
2008,8,25,204045.09,30.93,83.47,5,21
2008,8,25,222456.85,49.02,-128.49,5.1,10
2008,8,26,15628.81,-3.24,147.94,5,35
2008,8,26,20627.85,-2.92,147.43,5.4,41
2008,8,26,22824.8,-52.51,12.39,5.2,10
2008,8,26,30729.5,-6.34,104.47,5.7,21
2008,8,26,210036.61,-7.64,-74.38,6.4,154
2008,8,26,235423.77,30.66,83.28,5,10
2008,8,27,13532.15,51.61,104.16,6.3,16
2008,8,27,52441.12,46.72,152.48,5.4,64
2008,8,27,64619.48,-10.75,41.47,5.7,10
2008,8,27,195922.57,50.19,-129.81,5,10
2008,8,27,201735.1,50.23,-130.04,5.4,10
2008,8,27,215238.11,32.31,47.35,5.8,10
2008,8,27,221238.47,50.08,-129.59,5.1,10
2008,8,28,11515.4,50.14,-129.67,5,10
2008,8,28,15835.11,50.15,-129.6,5,10
2008,8,28,25939.11,-8.63,119.09,5,165
2008,8,28,92030.51,50.15,-129.68,5,10
2008,8,28,123735.07,50.17,-129.63,5.9,12
2008,8,28,152218.94,-0.13,-17.63,5.2,10
2008,8,28,152223.2,-0.25,-17.36,6.3,12
2008,8,28,191736.63,-22.54,-175.03,5.1,10
2008,8,28,234142.4,-56.28,-30.62,5.2,10
2008,8,28,235648,-11.11,162.06,5.1,23
2008,8,29,102055.48,1.02,121.02,5.2,566
2008,8,30,65407.61,-6.15,147.26,6.4,75
2008,8,30,83053.01,26.24,101.89,6,11
2008,8,30,103406.45,-28.64,-177.37,5.1,53
2008,8,30,120452.32,13.01,124.32,5.2,50
2008,8,30,124647.84,42.73,83.9,5.3,10
2008,8,30,144228.01,-20.41,67.17,5.2,6
2008,8,30,144823.76,-7.01,155.85,5.2,79
2008,8,30,213112.93,30.75,83.44,5,10
2008,8,31,11525.22,-61.23,-67.74,5.5,10
2008,8,31,83110.7,26.23,101.97,5.6,10
2008,8,31,121200.65,-6.22,147.43,5,80
2008,8,31,205831.34,-24.46,-116.09,5,10
2008,9,1,3739.05,-18.58,65.54,5.1,10
2008,9,1,12150.88,-39.1,175.89,5.2,50
2008,9,1,40039.43,-25.39,-177.64,6,171
2008,9,1,42430.49,37.33,68.93,5.4,1
2008,9,1,53128.93,-15.26,-176.46,5.1,41
2008,9,1,70616.72,-15.26,-176.41,5.7,10
2008,9,1,82819.85,-18.61,65.38,5,10
2008,9,1,103149.33,-15.64,-175.24,5,10
2008,9,1,110119.41,-22.74,-174.93,5,58
2008,9,1,171911.73,4.54,126.04,5.6,108
2008,9,1,195445.36,-57.92,-25.54,5.1,60
2008,9,1,205325.34,29.73,139.33,5,349
2008,9,2,649.38,-4.48,101.46,5,24
2008,9,2,90003.2,0.49,98.09,5.1,35
2008,9,2,110003.28,-8.28,120.57,5.1,190
2008,9,2,184139.8,-20.43,169.24,5.2,42
2008,9,2,200050.82,38.72,45.79,5,3
2008,9,2,200103.63,-15.41,-173.34,5.3,10
2008,9,3,22247,37.51,38.5,5,5
2008,9,3,62725.47,24.87,97.78,5,10
2008,9,3,95247.88,59.9,-29.85,5.2,10
2008,9,3,112514.45,-26.74,-63.22,6.3,569
2008,9,3,121600.44,-10.36,161.4,5.3,88
2008,9,3,224313,32.3,47.2,5.1,8
2008,9,4,93703.97,-12.14,167.1,5.7,272
2008,9,4,125311.29,30.28,80.35,5,10
2008,9,4,160951.35,-31.56,-177.81,5.8,26
2008,9,4,184755.33,30.1,-42.59,5.4,10
2008,9,4,213929.03,13.69,-91.29,5.2,34
2008,9,5,45752.58,36.54,71.29,5.4,230
2008,9,5,123543.51,-13.27,166.97,5.6,146
2008,9,5,151203.17,32.63,137.05,5.3,410
2008,9,5,190738.29,-1.17,-13.95,5.8,10
2008,9,5,204135.63,-34.26,-14.55,5.1,10
2008,9,6,11020.67,49.79,-130.11,5.2,10
2008,9,6,54739.91,36.49,70.93,5.8,191
2008,9,6,112557.83,49.87,-130.08,5,10
2008,9,6,173741.52,-35.6,-103.96,5.1,10
2008,9,7,20533.69,-23.71,69.49,5.4,10
2008,9,7,23910.69,-23.72,69.56,5,10
2008,9,7,90028.53,12.94,92.39,5,40
2008,9,8,30315.93,-19.96,169.11,6.2,36
2008,9,8,104329.78,-2.22,100.51,5.1,66
2008,9,8,185206.97,-13.5,166.97,6.9,110
2008,9,8,195144.67,-17.58,179.61,5.2,606
2008,9,9,30727.5,-3.93,103.06,5.2,25
2008,9,9,74313.32,24.67,122.57,5.5,101
2008,9,9,110412.06,-17.67,-178.32,5.2,534
2008,9,9,122249.07,-9.27,158.26,5.9,12
2008,9,9,231826.28,-11.8,166.51,5.6,99
2008,9,10,1853.38,2.45,96.29,5,39
2008,9,10,11431.88,30.78,83.59,5.3,10
2008,9,10,12806.09,30.8,83.4,5.4,7
2008,9,10,30030.87,2.51,96.32,5.5,43
2008,9,10,110034.09,26.74,55.83,6.1,12
2008,9,10,110843.8,26.93,55.73,5,10
2008,9,10,130814.69,8.09,-38.71,6.6,9
2008,9,10,161204.05,-20.26,-69.22,5.7,37
2008,9,11,2.7,1.88,127.36,6.6,96
2008,9,11,2050.92,41.89,143.75,6.8,25
2008,9,11,3248.36,41.75,143.88,5.3,35
2008,9,11,10810.13,41.68,144.08,5,29
2008,9,11,21609.9,26.93,55.63,5.2,7
2008,9,11,144555.95,-22.88,170.39,5,30
2008,9,11,171134.64,-19.65,-69.05,5.3,106
2008,9,11,173901.05,32.91,105.63,5.1,10
2008,9,11,210442.07,-21.77,-178.93,5.4,566
2008,9,11,223445.68,42.42,144.55,5,41
2008,9,11,231335.6,47.92,-128.44,5.1,10
2008,9,11,232619.34,47.24,-129.14,5.2,10
2008,9,12,164430.75,-21.68,170.47,5.8,115
2008,9,12,230750.56,56.31,164.07,5.9,12
2008,9,12,234953.04,56.25,164.3,5.4,10
2008,9,13,404.16,-3.78,128.96,5.6,94
2008,9,13,73214.33,-21.23,167.93,5.1,35
2008,9,13,75802.73,-2.34,138.97,5,38
2008,9,13,93201.49,4.79,-75.52,5.7,132
2008,9,13,154526.13,-48.71,-113.19,5.2,10
2008,9,13,202135.28,29.08,130.08,5.3,40
2008,9,14,9.07,-8.73,126.86,5.6,22
2008,9,14,185107.33,-7.41,128.26,5.2,138
2008,9,14,201853.61,-23.61,-177.33,5.5,199
2008,9,15,54146.09,51.4,-178.35,5.2,31
2008,9,15,155051.51,-4.98,30.15,5.2,10
2008,9,15,233652.14,-24.17,-66.8,5.1,152
2008,9,16,11252.75,-2.45,127.93,5.3,35
2008,9,16,72825.02,0.9,-29,5.8,10
2008,9,16,94654.16,-16.64,-172.74,5.3,10
2008,9,16,111541.27,-8.78,126.84,5.7,35
2008,9,16,214714.54,17.44,73.92,5,10
2008,9,16,215640.57,-20.39,-68.61,5,114
2008,9,17,174349,27,56.2,5.2,4
2008,9,17,181427.97,-28.1,-13.19,5.1,10
2008,9,17,201143.14,-5.21,102.22,5.1,18
2008,9,17,210340.05,-28.2,-12.86,5,10
2008,9,17,213205.05,18.59,145.6,5,201
2008,9,18,14103.01,-4.55,-106,6,11
2008,9,18,20243.71,-4.64,-106.11,5.2,10
2008,9,18,93000.35,46.16,143.56,5.4,332
2008,9,18,115847.46,51.94,158.36,5.9,35
2008,9,18,184645.81,-4.73,153.26,5.1,83
2008,9,18,203245.17,10.93,91.78,5,11
2008,9,18,215218.34,36.49,71.28,5,219
2008,9,19,183417.88,-23.89,-175.93,5.2,7
2008,9,19,211735.18,-7.11,-13,5.1,10
2008,9,19,224904.32,-11.19,164.48,5.6,37
2008,9,20,25436.97,38.31,73.46,5.3,146
2008,9,20,45226.03,14.39,-92.1,5.2,58
2008,9,20,51610.57,63.59,-129.03,5.2,10
2008,9,20,144305.44,-16.12,-73.63,5.4,40
2008,9,21,31536.71,-40.76,-90.27,5.1,10
2008,9,21,63629.91,-16.09,-173.84,5.2,120
2008,9,21,185021.36,-31.38,179.97,5.3,378
2008,9,22,73159.17,41.58,140.45,5.6,149
2008,9,22,81722.78,-5.99,150.96,5,30
2008,9,22,133038.18,15.58,96.08,5.2,35
2008,9,22,202100.34,-23.43,-179.74,5.2,545
2008,9,23,224615.9,16.45,-100.11,5,9
2008,9,24,13659.96,-14.5,167.74,5,57
2008,9,24,23305.56,17.61,-105.5,6.4,12
2008,9,24,60051.59,-10.24,161.37,5.2,106
2008,9,24,171215.78,-22.71,-12.76,5.3,10
2008,9,24,173005.55,-33.75,-179.74,5.1,107
2008,9,24,175933.55,36.15,71.25,5.2,99
2008,9,24,224041.9,-42.2,173.98,5,15
2008,9,25,14711.19,30.84,83.49,6,4
2008,9,26,33921.87,17.75,-105.79,5.1,13
2008,9,26,54851.88,-17.66,-178.2,5.3,570
2008,9,26,72303.48,-42.21,173.8,5.1,23
2008,9,26,155221,27.33,56.79,5.1,20
2008,9,26,165326.86,40.49,142.8,5,39
2008,9,26,184618.57,3.07,65.32,5.7,10
2008,9,26,231004.71,-5.69,130.71,5.1,109
2008,9,27,30451.71,13.47,120.57,5.7,10
2008,9,27,30904.82,13.48,120.55,5.9,11
2008,9,27,31046.13,13.34,120.28,5.1,10
2008,9,27,32929.49,-15.57,167.53,5,165
2008,9,28,92309.54,16.66,-86.15,5,10
2008,9,28,134258.04,-6.33,130.17,5.1,148
2008,9,28,153412.31,-35.95,-101.21,5,10
2008,9,28,180349.05,-6.1,130.29,5.2,93
2008,9,28,222021.1,71.32,-3.88,5.5,10
2008,9,29,151931.59,-29.76,-177.68,7,36
2008,9,29,161038.06,-29.87,-177.61,5.3,35
2008,9,29,192022.97,71.36,-4.2,5,10
2008,9,29,194906.55,-30.23,-177.46,5,36
2008,9,29,202136.88,2.28,96.2,5,35
2008,9,29,205811.33,-29.94,-177.76,5,35
2008,9,30,40518.46,3.82,126.56,5,35
2008,9,30,165712.23,-24.2,-115.24,5,10
2008,10,1,30324.66,-30,-177.48,5,17
2008,10,1,93812.32,30.17,138.78,5.7,413
2008,10,1,170346.88,-35.02,-70.73,5.2,99
2008,10,1,180423.85,13.37,120.44,5.5,10
2008,10,1,180649.81,13.47,120.57,5.2,10
2008,10,2,10404.06,-19.36,168.74,5,162
2008,10,2,41604.31,-20.04,-174.37,5.1,35
2008,10,2,130308.75,-30.78,-178.13,5.4,92
2008,10,2,170058.73,-32.84,-178.38,5,35
2008,10,2,232809.12,-23.02,169.86,5.8,10
2008,10,3,2526.99,-23.01,169.7,5.3,10
2008,10,3,3205.74,-23.19,169.72,5.3,10
2008,10,3,34028.05,-22.36,171.21,5.6,10
2008,10,3,52620.91,7.52,-36.76,5.7,5
2008,10,3,53024.33,7.56,-36.88,5.6,10
2008,10,3,83405.61,-15.28,-173.54,5.2,10
2008,10,3,212023.76,10.76,91.66,5.6,19
2008,10,4,349.81,-29.83,-177.6,5.1,39
2008,10,4,54152.27,21.34,-45.73,5.3,10
2008,10,4,75652.51,-59.34,-25.9,5.7,35
2008,10,4,114705.52,-38.88,-91.23,5.5,10
2008,10,4,145030.67,-30.43,-177.25,5.3,36
2008,10,5,212.63,-1.13,29.12,5.3,4
2008,10,5,91236.07,-30.18,-177.18,6.1,10
2008,10,5,104459.99,-30.61,-176.93,5.4,35
2008,10,5,140949.33,-31.16,-177.57,5.2,35
2008,10,5,155249.4,39.53,73.82,6.7,27
2008,10,5,155524.28,39.36,73.66,5.9,35
2008,10,5,161110.42,39.51,73.89,5.6,35
2008,10,5,182740.77,39.43,73.92,5.1,35
2008,10,5,224923.96,-25.9,70.51,5,10
2008,10,5,225628.93,33.89,69.47,6,10
2008,10,6,1828.51,-18.4,-68.93,5,135
2008,10,6,20105.93,-30.27,-176.95,5.1,39
2008,10,6,83045.57,29.81,90.35,6.3,12
2008,10,6,84510.77,29.75,90.46,5,10
2008,10,6,101711.03,29.81,90.42,5.1,10
2008,10,6,121033.38,29.65,90.32,5.2,10
2008,10,6,124359.63,5.42,94.53,5,60
2008,10,6,205629.66,-15.3,-177.11,5.2,396
2008,10,7,3142.75,-56.09,-143.79,5,10
2008,10,7,30720.99,-56.34,-143.45,5,10
2008,10,7,33435.3,11.27,125.42,5.4,45
2008,10,7,100048.12,79.82,-115.45,5.7,10
2008,10,8,4901.77,17.89,146.46,5.2,110
2008,10,8,75734.94,79.79,-115.44,5.3,10
2008,10,8,91529.33,-12.09,166.61,5.1,108
2008,10,8,95301.57,60.71,-143.72,5.2,7
2008,10,8,115146.52,-37.21,-95.97,5.2,10
2008,10,8,140716.29,29.76,90.33,5.5,9
2008,10,8,190928.48,12.98,124.36,5.4,44
2008,10,9,10055.8,51.76,-173.5,5,44
2008,10,9,12319.14,-54.79,-130.68,5.3,10
2008,10,9,23334.1,-17.33,66.54,5,10
2008,10,9,90126.47,-61.9,161.19,5,10
2008,10,9,174958.6,-21.03,-174.42,5.9,10
2008,10,9,202034.59,-36.63,79.34,5.2,10
2008,10,9,230845.39,-15.25,-173.51,5.6,10
2008,10,11,90610.77,43.37,46.25,5.8,16
2008,10,11,92201.21,43.34,46.19,5.3,10
2008,10,11,104014.06,19.16,-64.83,6.1,23
2008,10,11,121242.32,21.27,144.24,5,35
2008,10,11,122329.8,-29.82,-176.9,5.5,35
2008,10,11,195728.49,-5.61,110.12,5.2,532
2008,10,12,3953.16,-20.17,-178.26,5.3,580
2008,10,12,63333.7,11.6,141.07,5.1,69
2008,10,12,90342.41,-41.45,-88.67,5,10
2008,10,12,205541.46,-20.12,-64.97,6.2,352
2008,10,13,80744.31,36.19,71,5.3,122
2008,10,13,92335.08,39.58,73.86,5.1,35
2008,10,13,92539.33,39.51,73.65,5,35
2008,10,13,120747.45,-21.19,-174.64,5,38
2008,10,13,160525.04,39.5,73.81,5.2,35
2008,10,13,171609.99,38.56,70.34,5.2,10
2008,10,14,10425.97,5.5,124.11,5.3,499
2008,10,14,20634.7,38.85,23.62,5.2,24
2008,10,14,165253.04,-21.56,-178.13,5.2,410
2008,10,14,195135.34,4.03,68.84,5,10
2008,10,15,1756.24,-15,-71.99,5,137
2008,10,15,80201.41,1.96,97.97,5,61
2008,10,15,105213.69,14.22,145.33,5,107
2008,10,15,142818.28,-16.07,166.78,5.2,64
2008,10,16,2937.75,-62.46,-160.41,5.1,10
2008,10,16,194125.72,14.42,-92.36,6.7,24
2008,10,16,194337.38,14.26,-92.55,5.8,23
2008,10,16,232442.37,-3.88,150.58,5.1,35
2008,10,18,5439.65,-6.95,147.27,5.7,77
2008,10,18,184132.15,-6.06,104.75,5.1,77
2008,10,19,25614.1,-55.94,-28.19,5.1,161
2008,10,19,51033.91,-21.86,-173.82,6.9,29
2008,10,19,125505.69,-21.97,-173.7,5.6,35
2008,10,19,185859.72,-21.06,-113.82,5,10
2008,10,19,232914.78,-3.56,140,5,63
2008,10,20,12731.11,-34.08,179.21,5,35
2008,10,20,31309.7,-61.32,154.32,5.3,10
2008,10,20,33916.93,-60.54,-51.86,5.2,10
2008,10,20,45419.24,0.11,120.68,5.9,96
2008,10,20,50104.61,17.46,-101,5.2,26
2008,10,20,51313.42,-54.28,-133.05,5.1,10
2008,10,20,142632.5,35.34,91.26,5,8
2008,10,20,155123.95,32.26,139.99,5,109
2008,10,20,231542.54,-3.37,150.73,5.2,35
2008,10,21,50258.62,-3.61,149.57,5.2,35
2008,10,21,130048.03,-7.47,127.73,5.6,135
2008,10,21,230436.46,0.07,-17.57,5.1,10
2008,10,22,3928.4,28.85,130.04,5,38
2008,10,22,35224.01,-31.83,-177.28,5,47
2008,10,22,45146.36,-7.17,155.05,5.3,35
2008,10,22,95217.32,6.78,-82.36,5,12
2008,10,22,125557.39,-18.41,-175.35,6.4,233
2008,10,22,161836.44,41.99,131.32,5,558
2008,10,22,170348.97,-24.66,-178.89,5.4,384
2008,10,23,92115.09,5.96,125.78,5.7,129
2008,10,23,100435.04,-2.63,145.57,6.3,10
2008,10,23,111528.41,-2.64,145.9,5.3,10
2008,10,23,144410.11,-19.21,169.24,5.1,38
2008,10,23,233611.75,-18.02,-176.74,5.1,52
2008,10,24,2610.04,-26.58,-177.43,5.2,140
2008,10,25,60137.7,35.95,141.62,5,24
2008,10,25,72123.26,-22.22,170.73,5.2,35
2008,10,25,192450.91,-17.23,167.26,5.7,22
2008,10,25,201245.78,-16.73,-23.38,5,10
2008,10,25,201720.2,26.53,54.99,5.4,28
2008,10,25,223507.93,-45.22,97.05,5.1,10
2008,10,26,12856.06,36.49,70.68,5.7,210
2008,10,26,90834.69,-0.14,123.01,5.6,81
2008,10,26,92722.34,40.34,-124.63,5,21
2008,10,26,102737.49,-3.63,100.75,5.1,35
2008,10,27,54350.58,-14.64,167.18,5.6,129
2008,10,27,190817.03,-27.24,-69.32,5.1,113
2008,10,27,202528.16,19.08,121.25,5,26
2008,10,27,212606.83,54.35,169.05,5.4,12
2008,10,27,232334.37,-16.79,176.6,5.3,10
2008,10,28,41603.88,12.63,120.13,5,37
2008,10,28,160003.24,-3.49,145.87,6,18
2008,10,28,204242.89,-8.99,-108.28,5.3,10
2008,10,28,213234.51,44.94,150.75,5,32
2008,10,28,223308.53,30.56,67.44,5.3,10
2008,10,28,230957.65,30.64,67.35,6.4,15
2008,10,29,13558.95,-8.9,-108.39,5.7,10
2008,10,29,113243.13,30.6,67.46,6.4,14
2008,10,29,154840.4,38.09,141.64,5.1,83
2008,10,29,181204.89,14.61,-93.17,5,66
2008,10,29,195438.42,4.15,126.64,5.2,35
2008,10,29,221658.39,4.18,126.54,5.2,35
